pregen	mscoco_R^2	mscoco_R	mscoco_p	flickr30k_R^2	flickr30k_R	flickr30k_p	flickr8k_R^2	flickr8k_R	flickr8k_p	all_R^2	all_R	all_p
sum_median_prob_filter0	0.6009240344884194	0.7751929014693177	2.3936923364031745e-37	0.45392507368763074	0.6737396186121392	3.632627248699079e-25	0.552320009292383	0.7431823526513416	6.905803206605796e-33	0.40439441089720546	0.6359201293379582	1.569190233624616e-62
sum_median_prob_prefix0	6.084376090221549e-06	0.00246665281104203	0.9737837468602208	0.0005349490082799881	0.023128964704024	0.7579400223454237	1.3282656311116838e-06	-0.001152504069889423	0.987749166188799	0.0472763748515849	0.21743131065139837	3.35898790952633e-07
sum_median_pplx_none	0.13987224600118253	-0.3739949812513298	2.3206169828662324e-07	0.12839366463921045	-0.3583206171003986	7.857508992958344e-07	0.12907663686250304	-0.3592723714154806	7.310022149370035e-07	0.00627761577618404	-0.07923140650136182	0.06579788028865526
sum_median_pplx_filter0	0.081146939764108	-0.28486301929893953	0.00010626422122349272	0.09045038390400993	-0.3007497030821642	4.0915116453315954e-05	0.07830968698160741	-0.2798386802813496	0.00014205102313422031	0.0005618125349977547	0.023702584985561274	0.5825943332483166
sum_median_count_none	8.256431068817085e-05	-0.00908649055951586	0.9036425136911843	0.000937754832488815	-0.030622782899155574	0.6832140541538435	0.00037222942171785765	-0.019293248086256955	0.7971272806677019	0.03761205350055395	0.19393827239756972	5.640278097730232e-06
sum_median_count_filter0	0.016761625996313943	-0.12946669840663252	0.08324246680129593	0.014305496940788254	-0.11960558908674901	0.10976635058639764	0.015583197995691323	-0.12483267999883413	0.09498352710882886	0.012805023688122218	0.11315928458647226	0.008489655766241075
sum_median_count_prefix0	0.048971907137923966	0.22129597180681795	0.0028319223864612885	0.023898776474935515	0.15459229112389633	0.038256388642624845	0.020206858635180482	0.14215083058209854	0.05696948762282989	0.10698760701933574	0.3270896009036908	6.249880791971939e-15
sum_median_normcount_none	1.3970579855798765e-13	3.737723887046603e-07	0.9999960273021334	3.458268705377779e-12	1.859642090666314e-06	0.9999802314761025	6.3003332707503e-12	2.5100464678468206e-06	0.999973317634862	0.04265306996285513	0.20652619679560055	1.2958219673226168e-06
sum_median_normcount_filter0	0.014336827056875995	-0.11973649008082705	0.10937532843181827	0.00861900567460681	-0.0928386001327401	0.2151374584843663	0.01164869443089595	-0.10792911762307682	0.1492602942247252	0.016590350303221313	0.12880353373732148	0.002711450751796022
sum_median_normcount_prefix0	0.05869852052440424	0.24227777554782906	0.0010498657637511071	0.05123563634917431	0.2263529022327178	0.0022472840212079243	0.03426923398899931	0.18511951271813382	0.01285079776229899	0.11795523876405672	0.34344612206874126	2.1460856130947295e-16
