pregen	mscoco_R^2	mscoco_R	mscoco_p	flickr30k_R^2	flickr30k_R	flickr30k_p	flickr8k_R^2	flickr8k_R	flickr8k_p	all_R^2	all_R	all_p
mean_median_pplx_filter0	0.9423849402172882	-0.9707651313357357	2.996153399250282e-112	0.9286437913468547	-0.9636616581284402	5.590331499283952e-104	0.9375583303048746	-0.9682759577232487	3.8653745713730244e-109	0.7263789775184678	-0.8522786970929567	1.580040369531243e-153
mean_median_count_none	0.9279600061759482	-0.9633068079152914	1.3068469127796648e-103	0.40187007685220744	-0.6339322336434766	1.274555805648876e-21	0.1617134572959274	-0.4021361178704636	2.1976420684917924e-08	0.18120930303328195	-0.4256868603014215	3.5253775285999545e-25
mean_median_count_filter0	0.9676568894689014	-0.983695526811473	1.4248123003955126e-134	0.8847007840644219	-0.9405853411915486	2.0181503393005003e-85	0.9147316623434016	-0.9564160508603992	4.318794033710306e-97	0.6210851315043701	-0.7880895453591362	1.849206246031066e-115
mean_median_count_prefix0	0.9272534911680169	0.9629400246993667	3.116116298849515e-103	0.7599154345755799	0.8717312857616043	4.8685083034555154e-57	0.7803751036466388	0.8833884217300104	1.7336110021863805e-60	0.8182463985952411	0.9045697311955785	2.4024831025570945e-201
mean_median_normcount_filter0	0.9678901250311522	-0.9838140703563617	7.481070591036981e-135	0.9741229764459759	-0.9869766848542958	3.397220347130486e-143	0.9832043037639524	-0.9915665906856445	6.64324130712351e-160	0.7937211052722684	-0.8909102678004494	1.49501116295767e-186
mean_median_normcount_prefix0	0.9355862548839345	0.9672570779704507	6.1589008918207364e-108	0.8867269291419496	0.9416617912721901	4.160940509127848e-86	0.8754032459669746	0.9356298659015618	2.017307501877225e-82	0.8225164179490317	0.9069269088239866	4.00085940402488e-204
mean_geomean_prob_none	0.5520235328066817	0.7429828617180088	7.326853090694104e-33	0.38021088721042856	0.616612428686309	3.1043448785674365e-20	0.6900228636703571	0.8306761484901063	3.836639388769472e-47	0.4706741032608526	0.6860569242131827	2.4022174369810715e-76
mean_geomean_prob_filter0	0.6042219261659421	0.7773171335857342	1.1406684351059832e-37	0.5418500312023704	0.7361046333248897	5.455637189139417e-32	0.6001027498768553	0.7746629911625154	2.8762265384121443e-37	0.41645392572161527	0.6453324149007357	6.3046315074635174e-65
mean_geomean_prob_prefix0	0.5506289505523358	0.7420437659278163	9.673776915635525e-33	0.5642321035216727	0.7511538481041502	6.1981599066564445e-34	0.06582830464204976	-0.2565702723271926	0.0005077164064084663	0.23271172665170134	0.48240203839919804	8.020071608056805e-33
mean_geomean_pplx_none	0.9648001984464214	-0.9822424336417265	2.6661990209308824e-131	0.9555670207638466	-0.9775310842954543	2.701848567578635e-122	0.962730542600552	-0.9811883318713854	4.312187123312009e-129	0.8331340510423858	-0.9127617712428505	2.4702796507406634e-211
mean_geomean_count_none	0.9525644274303781	-0.9759940714114907	9.116369993758203e-120	0.5192318175594577	-0.7205774195459206	4.059868935167931e-30	0.20248708555065315	-0.4499856503830463	2.3363715712773547e-10	0.20001781271802352	-0.44723351028072966	6.475281394622008e-28
