pregen	mscoco_R^2	mscoco_R	mscoco_p	flickr30k_R^2	flickr30k_R	flickr30k_p	flickr8k_R^2	flickr8k_R	flickr8k_p	all_R^2	all_R	all_p
mean_geomean_prob_filter0	0.657871399737548	0.8110927195688222	2.5624684719343863e-43	0.5566556521559168	0.7460935947693941	2.893279461836459e-33	0.5851105137124315	0.7649251687011165	7.70535880549377e-36	0.45311401290897413	0.6731374398360072	1.590435363939679e-72
mean_geomean_prob_prefix0	0.6027372331707486	0.7763615350922202	1.5937117702365936e-37	0.5749324831112822	0.7582430237801613	6.7189325227871e-35	0.05875887056644698	-0.2424022907615499	0.0010434290044754513	0.27064462193528666	0.5202351602259181	8.884814476892451e-39
mean_geomean_pplx_none	0.9461064947497065	-0.9726800577526541	7.8479301618460655e-115	0.9425897399732027	-0.9708706092848844	2.1821201153897502e-112	0.9655140990715357	-0.9826057699156543	4.302837424666176e-132	0.8336235502375334	-0.9130298736829663	1.1204956422574354e-211
mean_geomean_count_none	0.9543483294946974	-0.9769075337485618	3.0046596974318444e-121	0.556208209416303	-0.7457936775116178	3.166295427536618e-33	0.19870199081989817	-0.44576001482849287	3.5929251281591727e-10	0.20811183200851055	-0.45619275751431054	4.1187658715200353e-29
mean_geomean_count_filter0	0.98559821898753	-0.9927729946908961	7.555739161380103e-166	0.9258714275273822	-0.9622221300341113	1.6648437181185548e-102	0.9188484124308763	-0.9585658101720905	5.26890226117202e-99	0.674613863996188	-0.8213488077523385	2.862697374642461e-133
mean_geomean_count_prefix0	0.9221667714093971	0.960295148071361	1.2799736481145795e-100	0.8056116020073821	0.8975586900071673	3.2669109346662306e-65	0.36971525552872186	0.6080421494672239	1.4026198784863754e-19	0.714135659876434	0.8450654766800227	2.0709559389403643e-148
mean_geomean_normcount_filter0	0.9829224596197206	-0.9914244598655616	2.9219455668303886e-159	0.9776463747860803	-0.9887600188044015	7.4635071500915395e-149	0.9849542477392134	-0.9924486121403029	3.708624874099363e-164	0.8224818730911583	-0.906907863617445	4.215981113825786e-204
mean_geomean_normcount_prefix0	0.9230399580369847	0.960749685421226	4.6872729043176673e-101	0.8501382731713079	0.922029431835724	2.801729614914517e-75	0.503676242716389	0.7097015166366696	7.011142862140907e-29	0.7733220754559162	0.8793873295970986	1.574032550503337e-175
mean_max_prob_none	0.6268791011783889	0.7917569710323925	5.8981502060276705e-40	0.4712442739948934	0.6864723402984955	2.0255021870475196e-26	0.6565569677902776	0.8102820297836288	3.60827715573198e-43	0.5564280479814266	0.7459410485966211	4.969818510320086e-97
mean_max_prob_filter0	0.7690629739852598	0.8769623560822094	1.525264677115824e-58	0.6309689408533516	0.7943355341751693	2.2045297763789828e-40	0.70394878958949	0.8390165609745078	6.353155760682225e-49	0.6556864661786252	0.809744691973109	1.1701159626537834e-126
mean_max_prob_prefix0	0.21027073010511382	0.4585528651149329	9.586435799547858e-11	0.19680826133988147	0.443630771407802	4.4530959872481926e-10	0.38253229883923806	0.6184919553553127	2.2163684832725414e-20	0.210813728437811	0.45914456159014994	1.6320316392118267e-29
mean_max_pplx_none	0.9391321266093215	-0.9690882966011516	3.982391534756629e-110	0.8028364742269388	-0.8960114252770099	1.1555300649047385e-64	0.8670832425139974	-0.9311730464924323	6.387299967121846e-80	0.6463795074014825	-0.8039773052776319	1.5389755145240137e-123
mean_max_count_none	0.9479770565960285	-0.9736411333730866	3.380156452743717e-116	0.8238740790833406	-0.9076750955509029	4.965317662071473e-69	0.48000184586236533	-0.6928216551626871	4.540283405723321e-27	0.23864030307861167	-0.48850824259024705	9.83161040273211e-34
mean_max_count_filter0	0.9750069815991111	-0.9874244181703788	1.5396411358593818e-144	0.933655460255846	-0.9662584852180321	8.541163091638524e-107	0.8905242606044553	-0.9436759298638783	1.996609170760547e-87	0.4466969791653732	-0.6683539325577229	3.693245329798744e-71
mean_max_count_prefix0	0.9837669079596132	0.9918502447242795	3.201441251608155e-161	0.856900870998321	0.925689403092809	4.580838151461538e-77	0.944754511745095	0.9719848310262331	7.124202863113945e-114	0.9028649942538155	0.950192082820003	1.4538895289608866e-274
mean_max_normcount_filter0	0.9696895535069352	-0.984728162239171	4.410075955828388e-137	0.9555798738542773	-0.9775376585350957	2.6331500494349994e-122	0.9773980582551052	-0.9886344411637221	1.9952643638724113e-148	0.8052269281536287	-0.8973443754510465	2.927328409318703e-193
mean_max_normcount_prefix0	0.9802342275409347	0.9900677893664326	1.3083802352434073e-153	0.9416903533311552	0.9704073131067981	8.70789610941122e-112	0.9742656474797543	0.9870489590084953	2.076809083935427e-143	0.9648774373434132	0.9822817504888367	0.0
mean_min_prob_none	0.31672988944747366	0.5627876059824645	1.9927002377539617e-16	0.37428231096692854	0.6117861644128024	7.298874655768883e-20	0.39795266017983727	0.6308348913779558	2.2895711671620392e-21	0.19643301848788652	0.4432076471450899	2.174954197359191e-27
mean_min_prob_filter0	0.30895234961011414	0.5558348222359896	5.522624121487654e-16	0.3224816862866871	0.5678747100256245	9.309135125869128e-17	0.37205245591808817	0.6099610281961366	1.0046518572027554e-19	0.1879883185577636	0.43357619694554683	3.6993621302466923e-26
mean_min_prob_prefix0	0.11113141515010147	-0.33336378800058875	4.810724691770278e-06	0.321962173361184	0.5674171070395957	9.974122573728134e-17	0.41053181324493	-0.6407275655416504	3.4436663342204758e-22	0.0015560184940254982	0.0394464002670142	0.36025280544496197
mean_min_pplx_none	0.9372979311851878	-0.9681414830411864	5.598948505302298e-109	0.9565981759109202	-0.9780583704007242	3.340845237596684e-123	0.9679667135005174	-0.9838529938463965	6.04844031746055e-135	0.812963739714189	-0.9016450186820693	5.360060336050305e-198
mean_min_pplx_filter0	0.9411078890754114	-0.9701071533987425	2.109761410507008e-111	0.9522058059912414	-0.975810333000856	1.7824662616495302e-119	0.9543749764975126	-0.9769211721001406	2.8524714988744533e-121	0.8670570262387772	-0.9311589693703096	6.81066844096805e-238
mean_min_count_none	0.03476744308687072	-0.1864602989562945	0.012203024590139708	0.08061071376244781	-0.2839202595139132	0.00011225934692373457	0.047663174977828286	-0.21831897530409097	0.003237376188857045	0.015110911085683135	0.1229264458352357	0.004225868537487544
mean_min_count_filter0	0.9881978078079391	-0.9940813889254436	1.5252748060795375e-173	0.9179737006488324	-0.9581094408515305	1.3687281772773574e-98	0.9155701172657993	-0.9568542821484363	1.7914828000437445e-97	0.8543781868319318	-0.9243258012367348	3.0081250000885277e-227
mean_min_count_prefix0	0.8877924655819632	0.9422273958986563	1.79316268217372e-86	0.7622353319639624	0.8730608981989529	2.0485072448242496e-57	0.053170705950721216	0.23058774024375453	0.001844551411270479	0.5724116595447005	0.7565789182528816	2.528418545946221e-101
mean_min_normcount_filter0	0.9873565469794	-0.9936581640480795	6.996799531146588e-171	0.9744270185282857	-0.987130699820589	1.186379235438125e-143	0.9780884749649398	-0.9889835564684277	1.2610690632732207e-149	0.819630392262617	-0.9053344090791077	3.0711804454892194e-202
mean_min_normcount_prefix0	0.9063456647173028	0.9520218824781828	1.8331839290692254e-93	0.8421951410214223	0.9177119052411941	2.7904604081679775e-73	0.23137053258996781	0.48100990903511315	8.224368072375859e-12	0.6675955660408616	0.8170652152924279	8.954931622840964e-131
mean_join_prob_none	0.6251181470873836	0.7906441342901265	8.980634471891554e-40	0.47473915124278476	0.6890131720386663	1.1185107519997984e-26	0.6640728191406333	0.8149066321613988	5.00746612101411e-44	0.5592499714579797	0.7478301755465473	8.905421617768017e-98
mean_join_prob_filter0	0.7639421731394044	0.8740378556672499	1.077669196070943e-57	0.633150759113188	0.7957077095976813	1.2983091437488036e-40	0.6987584441276394	0.8359177256929293	2.994656271683042e-48	0.6513151788138809	0.8070410019409676	3.495508618452949e-125
mean_join_prob_prefix0	0.01143141611716265	0.10691780074974723	0.1531314375514063	0.14011875859747114	0.3743244028880179	2.2603099456246595e-07	0.062154903820993625	0.24930885227162236	0.0007382152964093019	0.1280686415128121	0.3578667929730448	9.269367998649271e-18
mean_join_pplx_none	0.9512943250023405	-0.9753431831936595	9.581215730218576e-119	0.9048635828581	-0.9512431775619208	7.420611627338854e-93	0.9403628362114447	-0.9697230719187023	6.4614622973765895e-111	0.771244072879078	-0.8782050289534205	1.8351713450259509e-174
mean_join_count_none	0.9593161929253166	-0.9794468811147017	1.0557427789106985e-125	0.6542008072520742	-0.8088268091823331	6.642508523310314e-43	0.23916485998085246	-0.489044844549917	3.2678734408919485e-12	0.2189120131522916	-0.4678803406345383	9.992571446576321e-31
mean_join_count_filter0	0.9847060221174566	-0.9923235470941202	1.591292737293501e-163	0.9316876803294774	-0.965239700970426	1.1527154634717319e-105	0.9163890843148081	-0.9572821341249445	7.520824929470315e-98	0.6106290483876444	-0.7814275707880062	2.8231997749487922e-112
mean_join_count_prefix0	0.9768689510798979	0.9883668099849863	1.5650526276155455e-147	0.8566719663081399	0.9255657547187773	5.2817979713355294e-77	0.9075670891323007	0.952663156174469	5.695153101942534e-94	0.9083882166008013	0.9530940229593308	2.099133747053614e-281
mean_join_normcount_filter0	0.9828182742012307	-0.9913719151767568	5.020940617440314e-159	0.9778374063874591	-0.9888566156867532	3.4766742243836756e-149	0.9859648784909888	-0.9929576418412766	7.610177414439297e-167	0.8178495880362859	-0.9043503679638141	4.320598467016985e-201
mean_join_normcount_prefix0	0.975516839612453	0.9876825601439224	2.4583724975339254e-145	0.9329008047655533	0.9658679023373503	2.3381357088430196e-106	0.9601941001096929	0.9798949434044921	1.5141306470144293e-126	0.9389321516977919	0.9689851142808087	0.0
median_sum_prob_none	0.4875373545497889	0.6982387518247529	1.2290022084548182e-27	0.3887284434572446	0.6234809086549841	8.962396616176144e-21	0.47021025665898275	0.6857187883228684	2.4127479911170248e-26	0.34338190937854784	0.5859879771621154	4.2081271055461787e-51
median_sum_prob_filter0	0.5264813831442482	0.7255903686958973	1.0429965796406905e-30	0.41325685170709836	0.6428505671671282	2.272600448742537e-22	0.48765956707128844	0.698326261192638	1.2030412883249672e-27	0.34952107598019566	0.5912030750767419	3.333228495761107e-52
median_sum_prob_prefix0	0.004768263426209971	0.06905261346400997	0.3570066783866369	0.04792125259891706	0.2189092336995337	0.0031530452608179217	0.06921736496526992	0.2630919325355111	0.00035940355767933294	0.11366971641671914	0.3371493977700674	8.04781152257152e-16
median_sum_pplx_none	0.9585411356173662	-0.9790511404504701	5.664468984157178e-125	0.9360371798142844	-0.967490144556669	3.2950771412135673e-108	0.9657127979940499	-0.9827068728741292	2.572542683128108e-132	0.8359278911365916	-0.9142909225933459	2.6269723253063956e-213
median_sum_pplx_filter0	0.9207913881836391	-0.9595787555920771	6.089420318991857e-100	0.9068280423713793	-0.9522751925632523	1.157429919844968e-93	0.8988795310192428	-0.9480925751313755	1.6969773011021058e-90	0.6619950661505987	-0.8136307922827151	8.050219900990674e-129
median_sum_count_none	0.6204342159603157	-0.7876764665522994	2.721800805916208e-39	0.45479919688234793	-0.6743880165619404	3.146960691730169e-25	0.2643432774690906	-0.5141432460599775	1.5583095685623817e-13	0.19986127204096477	-0.4470584660209051	6.827846766987707e-28
median_sum_count_filter0	0.9757568466460653	-0.9878040527584736	1.0228690642215595e-145	0.9000170213936408	-0.9486922690702401	6.196513608681989e-91	0.9194686116797915	-0.9588892593411356	2.6609832943427683e-99	0.6446989748573497	-0.8029314882711661	5.5166369263895604e-123
median_sum_count_prefix0	0.8415924587343208	0.9173834851000539	3.918926662905138e-73	0.7923073023220226	0.8901164543597779	1.1927029399850093e-62	0.7698642770863643	0.8774191000236798	1.1188555906736074e-58	0.8086889749653028	0.8992713578032511	2.3459887956941134e-195
median_sum_normcount_filter0	0.9835051026833497	-0.9917182577140292	1.3298638740453751e-160	0.9719694632729856	-0.9858851166707943	4.1823469130849353e-140	0.979580203177549	-0.9897374415356575	2.3720612026735073e-152	0.8124451623509944	-0.9013573998980617	1.1291961372459247e-197
median_sum_normcount_prefix0	0.9643999647252897	0.9820386778153342	7.29441731061739e-131	0.8989875305808818	0.9481495296528295	1.5429311164955316e-90	0.8994919236409071	0.9484154804941277	9.879564741490557e-91	0.8644979409095536	0.9297838140716118	1.1515554813102754e-235
median_mean_prob_none	0.4875333127242675	0.6982358575182654	1.2298701893974983e-27	0.38872844345724444	0.623480908654984	8.962396616176436e-21	0.47021025665898275	0.6857187883228684	2.4127479911170248e-26	0.3433786346081972	0.5859851829254705	4.2137963477254644e-51
median_mean_prob_filter0	0.5264799170691314	0.7255893584315659	1.0432854449741036e-30	0.4132568517070987	0.6428505671671284	2.2726004487424596e-22	0.48765956707128844	0.698326261192638	1.2030412883249672e-27	0.34952002087267414	0.5912021827367302	3.334688182655001e-52
median_mean_prob_prefix0	0.004482002280344381	0.06694775784404121	0.37188758016874823	0.04792125259891698	0.21890923369953352	0.0031530452608179217	0.06921736496526999	0.2630919325355112	0.00035940355767933294	0.11350275865493303	0.3369017047373507	8.472108421471228e-16
median_mean_pplx_none	0.9583642682966872	-0.9789608103988061	8.274503651680477e-125	0.9360371798142844	-0.967490144556669	3.2950771412135673e-108	0.9657127979940503	-0.9827068728741294	2.572542683125142e-132	0.8357900596572917	-0.9142155433251459	3.2929936624668095e-213
median_mean_pplx_filter0	0.9204814457634983	-0.9594172427903818	8.621815006179192e-100	0.9068280423713793	-0.9522751925632523	1.157429919844968e-93	0.8988795310192426	-0.9480925751313753	1.6969773011024374e-90	0.6621688654990249	-0.8137375900737441	7.00914505472093e-129
median_mean_count_none	0.6209858457729427	-0.7880265514390633	2.390297423505983e-39	0.45479919688234793	-0.6743880165619404	3.146960691730169e-25	0.2643432774690906	-0.5141432460599775	1.5583095685623817e-13	0.19966665465951378	-0.44684074865606627	7.292953143012809e-28
median_mean_count_filter0	0.9759984635039668	-0.987926345181647	4.193833572618545e-146	0.900017021393641	-0.9486922690702402	6.196513608680764e-91	0.9194686116797915	-0.9588892593411356	2.6609832943427683e-99	0.6437821143651992	-0.8023603394767211	1.104238465637827e-122
median_mean_count_prefix0	0.8407427460908002	0.9169202506711258	6.311949524176676e-73	0.7923073023220228	0.890116454359778	1.1927029399849097e-62	0.7698642770863645	0.87741910002368	1.1188555906735233e-58	0.8092036510445935	0.8995574751201801	1.136252570901407e-195
median_mean_normcount_filter0	0.9834963032501167	-0.9917138212458858	1.3945149414374256e-160	0.9719694632729856	-0.9858851166707943	4.1823469130849353e-140	0.9795802031775492	-0.9897374415356576	2.372061202671283e-152	0.8119678898015626	-0.9010926088929831	2.2377162210064623e-197
median_mean_normcount_prefix0	0.9641807207510722	0.9819270445155649	1.259941257536755e-130	0.8989875305808814	0.9481495296528293	1.5429311164960978e-90	0.8994919236409074	0.9484154804941278	9.879564741488612e-91	0.864767836242114	0.9299289415015074	6.73427503093386e-236
median_median_prob_none	0.4383354764600324	0.6620690873768631	4.525120262457366e-24	0.23001362347280585	0.4795973555731994	9.649353501122263e-12	0.3089358195899356	0.5558199524935531	5.534536658109737e-16	0.2663951024546591	0.5161347716000726	4.273014772919648e-38
median_median_prob_filter0	0.5000970857745543	0.7071754278639454	1.3336375549565272e-28	0.2559705047985865	0.5059352772821702	4.3330666179837125e-13	0.3225737029841594	0.5679557227321153	9.196011861573781e-17	0.312253635776813	0.5587965960676684	1.136457421520973e-45
median_median_prob_prefix0	0.495620842902947	-0.7040034395533498	2.961474460007358e-28	0.1205920350194952	0.3472636390690727	1.7877153007198885e-06	0.004656303660536132	0.06823711351263426	0.36272739898638817	0.015817740153991892	0.12576859764659815	0.003417455195624244
median_median_pplx_none	0.9557303442018892	-0.9776146194702129	1.9466490199733516e-122	0.9399259890995803	-0.9694978025243689	1.2374543314445338e-110	0.9745805698558401	-0.9872084733509129	6.940734477376127e-144	0.8233941422359384	-0.9074106800318907	1.0537655199828378e-204
median_median_pplx_filter0	0.943893699435149	-0.97154191851672	2.821958840977295e-113	0.9360210713997925	-0.9674818196740405	3.3697853398260423e-108	0.9444477435962814	-0.9718270132056843	1.1663823954602173e-113	0.8308438052439562	-0.9115063385648814	9.679898395559597e-210
median_median_pplx_prefix0	0.10230414408886065	-0.3198501900716344	1.203911348519891e-05	0.4101386263857595	-0.6404206636155328	3.6559218286454755e-22	0.3615507462870849	-0.6012908998871386	4.457810279586747e-19	0.2778821348198418	-0.5271452691809363	5.9969081260519184e-40
median_median_count_filter0	0.7102487344130558	-0.8427625611125923	9.325914100941736e-50	0.8322029357811422	-0.9122515748307274	6.6271714536654766e-71	0.694572256319298	-0.833410016930021	1.0257978830984523e-47	0.5732362430168657	-0.7571236642827021	1.50324265127902e-101
median_median_normcount_filter0	0.9378831995436864	-0.9684436997284284	2.4293718196333436e-109	0.9519381372090002	-0.9756731713073801	2.9305378780631396e-119	0.9659460725147119	-0.9828255554851593	1.4010061905564201e-132	0.7813898025551942	-0.8839625572133665	9.141775767499617e-180
median_median_normcount_prefix0	0.8430147572888544	0.9181583508790052	1.75464843731518e-73	0.8035657154262725	0.8964182703550126	8.305395568297806e-65	0.706739034230658	0.8406777231678367	2.729758359080044e-49	0.4800838633729448	0.6928808435603807	1.9093200621950293e-78
median_geomean_prob_none	0.42630194372581526	0.6529180222093852	3.0261677391964694e-23	0.24548235030421872	0.4954617546332095	1.5365983458996174e-12	0.3188994994043158	0.5647118729089338	1.4965102449573737e-16	0.260573095072545	0.5104636079805739	3.622022668163345e-37
median_geomean_prob_filter0	0.4935970649033187	0.7025646339685188	4.237946018043122e-28	0.2340964511025034	0.48383514868444955	5.96140246919587e-12	0.38132777841115706	0.6175174316658252	2.640187447202933e-20	0.3058835112615923	0.553067365934379	1.3710962124317563e-44
median_geomean_pplx_none	0.9561919854413217	-0.977850696906906	7.656052070931312e-123	0.9486918933165129	-0.9740081587525399	9.86234387137123e-117	0.9730983498275197	-0.9864574749210022	1.0772066134122223e-141	0.8267282269050046	-0.9092459661197319	6.241382464286926e-207
median_geomean_pplx_filter0	0.9405172688503036	-0.969802695835758	5.129492918141261e-111	0.9501143430368134	-0.9747380894562464	8.07128187533731e-118	0.9254128896906791	-0.9619838302646667	2.8829337325723914e-102	0.8229189430740156	-0.9071487987502467	2.1716611225755877e-204
median_geomean_count_none	0.8907417641739553	-0.943791165551975	1.6725191332902094e-87	0.35327020551747174	-0.5943653804836481	1.419353890606257e-18	0.16650379039489327	-0.40804875982521166	1.30163158610981e-08	0.18698258632076192	-0.43241483129139074	5.17459153335176e-26
median_geomean_count_filter0	0.9841184478104386	-0.9920274430732441	4.56068091385651e-162	0.9110347670978202	-0.9544814126518233	1.8911492693612884e-95	0.9266613930121769	-0.9626325326998755	6.413206990404516e-103	0.7048905703859221	-0.8395776142715586	1.08993482307115e-144
median_geomean_normcount_filter0	0.9826608058816568	-0.9912924925982527	1.130963513248578e-158	0.9716462204528926	-0.9857211677005281	1.160568909796765e-139	0.9791776258675365	-0.9895340448249047	1.348434695743839e-151	0.8124707888251578	-0.9013716152759403	1.0884265132475391e-197
median_max_prob_none	0.48792197172389395	0.6985141170541179	1.1491184292462876e-27	0.3939981868689727	0.6276927487783913	4.120181691987689e-21	0.4621696143148549	0.6798305776550911	9.298008052999508e-26	0.3437684541367342	0.586317707507401	3.589657389173712e-51
median_max_prob_filter0	0.521975729720477	0.7224788783905568	2.4330875356139317e-30	0.41361207279950646	0.6431267937191751	2.1524534338858245e-22	0.4803607822222807	0.693080646261516	4.268102361513083e-27	0.3467659503058912	0.5888683641578066	1.0431284761564477e-51
median_max_prob_prefix0	0.34525695268611256	0.5875856981633509	4.294339212763664e-18	0.09891778755699715	0.3145119831691587	1.7091386741451787e-05	0.2398798297712444	0.489775284973879	3.001273463913134e-12	0.20874196721832133	0.4568828812927021	3.3198820706525945e-29
median_max_pplx_none	0.9555597603189432	-0.9775273706239346	2.741435128402293e-122	0.9006388011022773	-0.9490199160725118	3.555299953066755e-91	0.9413399822857319	-0.9702267684854566	1.4844019466069367e-111	0.7977442372995064	-0.8931652911412906	7.456841361100831e-189
median_max_pplx_filter0	0.8993047052319488	-0.9483167747287553	1.1660407481683852e-90	0.8783137170260219	-0.9371839291334556	2.4573458339530766e-83	0.8523609269314996	-0.92323395027019	7.401299568623217e-76	0.5017781307786996	-0.7083629936541713	1.9589617912127824e-83
median_max_count_none	0.659652165630436	-0.8121897349945	1.6083207895593265e-43	0.6457407330386449	-0.803579948131264	5.746001185187512e-42	0.5880508237869748	-0.7668447194751847	4.081522892901725e-36	0.27372663431140215	-0.523188908819178	2.828211306125173e-39
median_max_count_filter0	0.884250000399863	-0.9403456813320636	2.85684143023596e-85	0.8254464636907364	-0.9085408431604692	2.2331448864047277e-69	0.8523034159536325	-0.9232028032635259	7.662597321799629e-76	0.5038388180569205	-0.7098160452236344	6.411233908609459e-84
median_max_count_prefix0	0.6779060885389817	0.8233505259237901	1.1744653478409837e-45	0.5182272367642894	0.7198800155333452	4.893330458302516e-30	0.6713208734418687	0.8193417317834292	7.148264595593238e-45	0.6307971132448904	0.7942273687332176	1.699188244579124e-118
median_max_normcount_filter0	0.9428049208568038	-0.9709814214787036	1.562011193518472e-112	0.9331255726100317	-0.9659842507049645	1.7342995413806195e-106	0.9501530770810159	-0.9747579582034793	7.532000635264141e-118	0.802206689116	-0.8956599182256623	1.8404599179651017e-191
median_max_normcount_prefix0	0.9013653960921229	0.949402652246202	1.8493289463229015e-91	0.8187381436067782	0.904841501925491	6.431121706971713e-68	0.891968793703873	0.9444409953532688	6.116945397295676e-88	0.8590267501171597	0.9268369598355256	4.863930283926045e-231
median_min_prob_none	0.3683424048816531	0.6069121887733456	1.7053874543489378e-19	0.1483815073501909	0.38520320267384967	9.318500503955251e-08	0.20464551672173595	0.4523776262391145	1.8264224128995219e-10	0.2064306242127774	0.4543463703087958	7.315758214207693e-29
median_min_prob_filter0	0.4380622641528509	0.6618627230422113	4.7267142192329475e-24	0.180828144304058	0.4252389261392447	2.6763460775615705e-09	0.22262008151570747	0.47182632558570475	2.2942877170284287e-11	0.2508569704500788	0.5008562373077516	1.2364607130242408e-35
median_min_pplx_none	0.93932693311543	-0.9691888015837936	2.993611133575864e-110	0.9522261216831913	-0.9758207425973232	1.716261667364451e-119	0.966805761375152	-0.9832628139898061	1.438629712088894e-133	0.7775936060049725	-0.8818126819256868	9.40494635301959e-178
median_min_pplx_filter0	0.9477246480614012	-0.9735115038156463	5.200869341158615e-116	0.9604429382275274	-0.9800219070140868	8.664096280802658e-127	0.9537514749281438	-0.9766020043641851	9.549871256538794e-121	0.8892239177496937	-0.9429867007279019	3.2939413261422583e-259
median_min_pplx_prefix0	0.4068909865093401	-0.637880072199579	5.982798917100176e-22	0.25031815481077024	-0.5003180536526443	8.589653282070087e-13	0.3499453325426613	-0.5915617740715345	2.2505378090798756e-18	0.2809369371136224	-0.5300348451881465	1.906890026105197e-40
median_min_count_filter0	0.7863827721576616	-0.8867822574666577	1.4631153788564851e-61	0.6946494493433514	-0.8334563271961833	1.002923836505716e-47	0.8035731263621716	-0.8964224039827271	8.277516888953523e-65	0.7583736981043289	-0.8708465410761697	4.591359621790587e-168
median_min_normcount_filter0	0.9677720270722917	-0.9837540480589098	1.0372641783264921e-134	0.93180022767171	-0.9652979994135024	9.953196758397481e-106	0.9305470321483235	-0.9646486573609707	5.035620705408691e-105	0.7971871847855933	-0.8928533949006372	1.5632319848387705e-188
median_join_prob_none	0.4474059831062387	0.6688841327959864	1.051932647626591e-24	0.2734922800825237	0.5229648937381205	5.0331209297488745e-14	0.38999562119377706	0.6244962939792174	7.439210738518681e-21	0.26113581150410226	0.5110144924599519	2.9481487804060584e-37
median_join_prob_filter0	0.48919910076202455	0.6994276951637135	9.189464430068162e-28	0.359049350339284	0.5992072682630644	6.334689207243356e-19	0.35057365389520595	0.5920926058440571	2.0631487240006194e-18	0.2957681130256823	0.5438456702279446	6.83119230825226e-43
median_join_prob_prefix0	0.4639857515845261	-0.681164995859686	6.867790837839412e-26	0.41875237882127575	0.6471107933123011	9.772365296948173e-23	0.1531294784562024	0.3913176183820534	5.5827554718567026e-08	0.0683232499397595	0.2613871648336228	6.935324695020512e-10
median_join_pplx_none	0.9535355704291449	-0.9764914594757831	1.4456675507402628e-120	0.9468460664274462	-0.9730601556057293	2.2934881313143146e-115	0.9715551550291078	-0.9856749743343938	1.5439512690672814e-139	0.8323669416306154	-0.9123414610937154	8.487479132190614e-211
median_join_pplx_filter0	0.9531616562313707	-0.976299982705813	2.9508999438541918e-120	0.9562866288314369	-0.9778990892885814	6.315221407871333e-123	0.9514549233903073	-0.975425508888458	7.140439664443163e-119	0.8397282822289236	-0.916366892804909	4.7932294180135874e-216
median_join_count_filter0	0.7139903311229693	-0.8449794856225619	2.9254746544381087e-50	0.8450974956734604	-0.9192918446681991	5.338590784124513e-74	0.6893648807548092	-0.8302800014180813	4.635688471836151e-47	0.5769066882253462	-0.7595437368745438	1.4673494396393638e-102
median_join_normcount_filter0	0.9406215966409555	-0.9698564824967432	4.387310122194911e-111	0.9585818211959768	-0.9790719182960855	5.190392451375573e-125	0.9732164671158874	-0.9865173425317405	7.280961371852649e-142	0.7938677584637357	-0.8909925692528169	1.2345779773103645e-186
median_join_normcount_prefix0	0.8548940962747957	0.9246048324959132	1.583899743032169e-76	0.6606813775869681	0.8128230911994123	1.2273781297499616e-43	0.5135273387867474	0.716608218475582	1.166225908064502e-29	0.45399722835946205	0.6737931643757319	1.0286615427284263e-72
geomean_sum_prob_none	0.4960237039583588	0.704289502944889	2.757087321533448e-28	0.3873659514049745	0.6223873001636316	1.0945195280016549e-20	0.48115050779336455	0.6936501335640068	3.7247700756725824e-27	0.3183771550036661	0.564249195837855	1.0151822620434675e-46
geomean_sum_prob_filter0	0.550384970604797	0.741879350436981	1.0154777354868307e-32	0.4494984576168491	0.6704464614097453	7.4878858777909665e-25	0.47706813800618086	0.6907011929960603	7.513426843908485e-27	0.3494364274975538	0.5911314807194368	3.4523825139042785e-52
geomean_sum_pplx_none	0.9570009806949707	-0.9782642693541305	1.4566880869550095e-123	0.9413431939215343	-0.9702284235794859	1.4771837341378785e-111	0.9637390127874454	-0.981702099818191	3.751251246913006e-130	0.8266970655654539	-0.9092288301442348	6.550840111129706e-207
geomean_sum_count_none	0.9533583252238087	-0.9764006991106718	2.0289539650401816e-120	0.5865296669854319	-0.7658522487957007	5.673327861226353e-36	0.23116183793865192	-0.4807929262568782	8.42913633816765e-12	0.21223074568295308	-0.4606850829828909	1.0031026020651263e-29
geomean_sum_count_filter0	0.9830632600442812	-0.991495466476918	1.3984332529409555e-159	0.9278329507967594	-0.9632408581433615	1.5288473157296194e-103	0.9153678499615643	-0.9567485824194172	2.2169085046670718e-97	0.6395938184833891	-0.799746096260175	2.570710413578096e-121
geomean_sum_normcount_none	0.013998897918912834	-0.11831693842773669	0.1136744736637593	0.0001905344077927789	-0.01380342014838275	0.8540833616362122	0.00022735859730957305	-0.015078414946856087	0.8407765893365361	0.03934718800682887	0.1983612563149086	3.3998939758428576e-06
geomean_sum_normcount_filter0	0.9810464516532356	-0.9904778905423561	3.123817481774044e-155	0.9766072052348811	-0.9882343878022466	4.26098696744367e-147	0.9846062351089747	-0.992273266348023	2.838851543551001e-163	0.8212837717365016	-0.9062470809533687	2.576552742563079e-203
geomean_mean_prob_none	0.4959991595490734	0.7042720777860453	2.7691304000140204e-28	0.38736595140497476	0.6223873001636319	1.0945195280016192e-20	0.48115050779336455	0.6936501335640068	3.7247700756725824e-27	0.31837622082407985	0.5642483680296114	1.0155580715701702e-46
geomean_mean_prob_filter0	0.5503627254835083	0.7418643578738018	1.019979200924272e-32	0.4494984576168491	0.6704464614097453	7.4878858777909665e-25	0.4770681380061807	0.6907011929960601	7.513426843908772e-27	0.34943893316779134	0.5911336001005114	3.448795235079747e-52
